,query_file,query_type,target_embedding_type,smallest_k_matched
214,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,1374
215,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,69
216,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,68
217,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
218,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,27
219,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,2868
220,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,122
221,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,144
222,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
223,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,1
224,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,101
225,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,21
226,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,79
227,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,7
228,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,26
229,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,131
230,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,824
231,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1143
232,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,394
233,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,173
234,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,56
235,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,2
236,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
237,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
238,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,18
239,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,3122
240,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text,270
241,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,192
242,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,144
243,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,image,259
244,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt_0_2_4_llm_fs_single,spec,2203
245,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,text,4
246,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,3
247,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
248,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,image,421
249,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt_0_2_4_llm_fs_single,spec,1129
250,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,19
251,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,19
252,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
253,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,14
254,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,53
255,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,17
256,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,75
257,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
258,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,1
259,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,138
260,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text,1493
261,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,361
262,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,47
263,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,image,102
264,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,spec,2627
265,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text,35
266,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,47
267,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
268,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,image,5
269,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt_0_2_4_llm_fs_single,spec,94
270,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,text,324
271,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,115
272,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
273,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,image,1347
274,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,spec,380
275,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,6
276,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,10
277,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,12
278,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,10
279,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,492
280,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,721
281,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,272
282,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,12
283,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,17
284,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,2
285,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,31
286,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,52
287,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,6
288,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,37
289,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,786
290,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
291,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,6
292,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
293,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,225
294,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,307
295,gene_annotation_single_1_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,129
296,gene_annotation_single_1_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
297,gene_annotation_single_1_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
298,gene_annotation_single_1_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
299,gene_annotation_single_1_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,1786
300,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,48
301,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,48
302,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
303,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
304,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,2758
305,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt_0_2_4_llm_fs_single,text,1
306,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
307,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
308,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt_0_2_4_llm_fs_single,image,1
309,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt_0_2_4_llm_fs_single,spec,564
310,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text,1390
311,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1622
312,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,657
313,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,image,955
314,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,1362
315,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
316,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
317,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
318,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,image,96
319,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,spec,46
320,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,1503
321,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1401
322,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
323,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
324,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,1312
325,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text,466
326,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,586
327,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
328,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,image,3
329,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt_0_2_4_llm_fs_single,spec,38
330,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text,349
331,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,347
332,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,8
333,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,image,124
334,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt_0_2_4_llm_fs_single,spec,1760
335,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
336,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,4
337,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
338,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,34
339,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,3115
340,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,text,1
341,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
342,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
343,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,image,1
344,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt_0_2_4_llm_fs_single,spec,25
345,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,427
346,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,498
347,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,4
348,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
349,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,247
350,LINE_sw_1_2_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text,10
351,LINE_sw_1_2_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,10
352,LINE_sw_1_2_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
353,LINE_sw_1_2_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,image,2
354,LINE_sw_1_2_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,spec,175
355,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt_0_2_4_llm_fs_single,text,1
356,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
357,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
358,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt_0_2_4_llm_fs_single,image,1
359,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt_0_2_4_llm_fs_single,spec,75
360,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,text,1805
361,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,523
362,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,12
363,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,image,29
364,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt_0_2_4_llm_fs_single,spec,1768
365,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,1169
366,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1705
367,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
368,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,3
369,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,325
370,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text,102
371,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4,24
372,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,7
373,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,image,1047
374,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt_0_2_4_llm_fs_single,spec,475
375,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,338
376,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,88
377,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
378,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,1
379,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,494
380,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt_0_2_4_llm_fs_single,text,1375
381,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt_0_2_4_llm_fs_single,text_0_2_4,305
382,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,56
383,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt_0_2_4_llm_fs_single,image,284
384,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt_0_2_4_llm_fs_single,spec,2383
385,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text,284
386,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,207
387,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,199
388,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,image,91
389,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,1982
390,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
391,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
392,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
393,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,96
394,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,24
395,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,590
396,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,979
397,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,5
398,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,image,3
399,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,spec,92
400,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
401,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
402,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,3
403,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,31
404,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,2993
405,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,1
406,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,2
407,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,6
408,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,6
409,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,4
410,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text,37
411,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,62
412,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,2
413,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,image,65
414,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt_0_2_4_llm_fs_single,spec,254
415,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text,33
416,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,3
417,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
418,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
419,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt_0_2_4_llm_fs_single,spec,618
420,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text,4
421,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,4
422,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
423,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,image,4
424,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt_0_2_4_llm_fs_single,spec,214
425,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text,1
426,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4,1
427,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,text_0_2_4_llm_fs_single,1
428,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,image,1
429,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt_0_2_4_llm_fs_single,spec,8
430,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text,517
431,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt_0_2_4_llm_fs_single,text_0_2_4,3
